实体一,名称一,实体二,名称二,关系
车型,北汽EV5 2018款 标准版,价格区间,10-20万,IN_PRICE_RANGE
车型,北斗星X5E 2017款 EV168 进取版,价格区间,10-20万,IN_PRICE_RANGE
车型,北斗星X5E 2017款 EV268 畅行版,价格区间,10-20万,IN_PRICE_RANGE
车型,北斗星X5 2023款 标准型,价格区间,0-10万,IN_PRICE_RANGE
车型,北斗星X5 2020款 1.4L 舒适型,价格区间,0-10万,IN_PRICE_RANGE
车型,北斗星X5 2020款 1.4L 豪华型,价格区间,0-10万,IN_PRICE_RANGE
车型,北斗星X5 2019款 改款 1.4L 精英型,价格区间,0-10万,IN_PRICE_RANGE
车型,北斗星X5 2019款 1.4L 精英型,价格区间,0-10万,IN_PRICE_RANGE
车型,北斗星X5 2016款 1.4L 启航型 国V,价格区间,0-10万,IN_PRICE_RANGE
车型,北斗星X5 2015款 1.0L 精英型,价格区间,0-10万,IN_PRICE_RANGE
车型,北斗星X5 2015款 1.4L 豪华型,价格区间,0-10万,IN_PRICE_RANGE
车型,北斗星X5 2015款 1.4L 巡航型 国IV,价格区间,0-10万,IN_PRICE_RANGE
车型,北斗星X5 2015款 1.4L 领航型 国V,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽EV2 2021款 8度版 1.8kW充电机2座版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽EV2 2021款 10度版 1.8kW充电机暖风2座版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽EV2 2021款 10度版 1.8kW充电机空调1座版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽EV2 2021款 10度版 1.8kW充电机空调2座版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽EV2 2021款 10度版 6.6kW充电机暖风2座版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽EV2 2021款 10度版 6.6kW充电机空调2座版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽EV2 2020款 8度版 1.8kW车载充电机,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽EV2 2020款 10度版 1.8kW车载充电机,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽EV2 2020款 10度版 6.6kW车载充电机,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽EV2 2019款 EV2 8度版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽EV2 2019款 EV2 10度版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M60 2017款 1.5L 手动白银版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M60 2017款 1.5L 手动铂金版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M60 2017款 1.5T CVT钻石版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M60 2017款 1.5T CVT王者版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河A6 2019款 1.5L 手动精英版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河A6 2019款 1.5L 手动豪华版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河A6 2018款 1.5L 手动精英版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河A6 2018款 1.5L 手动豪华版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河A6 2018款 1.5L 手动尊贵版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河A6 2018款 1.5L CVT精英版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河A6 2018款 1.5L CVT豪华版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河A6 2018款 1.5L CVT尊贵版,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K12S 2020款 1.5L标准型双排栏板国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K12S 2020款 1.5L舒适型双排栏板国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K12S 2020款 1.5L标准型双排仓栅国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K12S 2020款 1.5L舒适型双排仓栅国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K12S 2020款 1.5L标准型双排厢货国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K12S 2020款 1.5L舒适型双排厢货国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K12S 2020款 1.5L标准型双排二类底盘国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K12S 2020款 1.5L舒适型双排二类底盘国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K11S 2020款 1.5L标准型单排4400mm长国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K11S 2020款 1.5L标准型单排4600mm长国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K11S 2020款 1.5L舒适型单排4400mm长国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K11S 2020款 1.5L舒适型单排4600mm长国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K11S 2020款 1.5L标准型单排仓栅国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K11S 2020款 1.5L舒适型单排仓栅国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K11S 2020款 1.5L标准型单排厢货国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K11S 2020款 1.5L舒适型单排厢货国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K11S 2020款 1.5L标准型单排厢货带厢体国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K11S 2020款 1.5L舒适型单排厢货带厢体国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K11S 2020款 1.5L标准型单排二类底盘国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K11S 2020款 1.5L舒适型单排二类底盘国VI DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,爱迪尔 2011款 A+ 1.0L 手动基本型,价格区间,0-10万,IN_PRICE_RANGE
车型,爱迪尔 2011款 A+ 1.0L 手动标准型,价格区间,0-10万,IN_PRICE_RANGE
车型,爱迪尔 2007款 Ⅱ型 1.4L 标准型,价格区间,0-10万,IN_PRICE_RANGE
车型,爱迪尔 2007款 Ⅱ型 1.4L 经济型,价格区间,0-10万,IN_PRICE_RANGE
车型,爱迪尔 2006款 Ⅱ型 1.0L,价格区间,0-10万,IN_PRICE_RANGE
车型,爱迪尔 2006款 Ⅱ型 1.1L,价格区间,0-10万,IN_PRICE_RANGE
车型,爱迪尔 2006款 Ⅱ型 1.3L,价格区间,0-10万,IN_PRICE_RANGE
车型,爱迪尔 2005款 1.1L A,价格区间,0-10万,IN_PRICE_RANGE
车型,爱迪尔 2004款 1.0L,价格区间,0-10万,IN_PRICE_RANGE
车型,爱迪尔 2004款 1.1L,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q25 2017款 1.5L 手动乐尚版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q25 2017款 1.5L 手动乐趣版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q25 2017款 1.5L 手动乐慧版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q25 2017款 1.5L 自动乐慧版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q25 2016款 1.5L 手动乐尚版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q25 2016款 1.5L 手动乐趣版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q25 2016款 1.5L 手动乐慧版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q25 2016款 1.5L 自动乐慧版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q25 2016款 1.5L 自动乐享版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q35 2018款 1.5L 手动炫彩版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q35 2018款 1.5L 手动炫酷版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q35 2018款 1.5L 手动炫智版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q35 2018款 1.5L 手动炫赫升级版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q35 2018款 1.5L 自动炫酷版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q35 2018款 1.5L 自动炫智版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q35 2018款 1.5L 自动炫赫升级版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q35 2016款 1.5L 手动炫彩版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q35 2016款 1.5L 手动炫酷版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q35 2016款 1.5L 手动炫智版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q35 2016款 1.5L 自动炫酷版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q35 2016款 1.5L 自动炫智版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河Q35 2016款 1.5L 自动炫赫版,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M70 2017款 1.5L 手动商务舱,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M70 2017款 1.5L 手动公务舱,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M70 2017款 1.5L 手动头等舱,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M70 2017款 1.5L 手动豪华舱,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M70 2017款 1.5L 手动航空舱,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L Mini单排标准型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L Mini单排豪华型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L Mini单排标准型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L Mini单排豪华型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L Mini单排标准型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L Mini单排豪华型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 后单轮单排标准型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 后单轮单排豪华型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 后单轮单排标准型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 后单轮单排豪华型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 后单轮单排标准型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 后单轮单排豪华型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 后双轮单排标准型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 后双轮单排豪华型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 后双轮单排标准型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 后双轮单排豪华型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 后双轮单排标准型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 后双轮单排豪华型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 轻卡单排标准型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 轻卡单排豪华型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 轻卡单排标准型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 轻卡单排豪华型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 轻卡单排标准型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L 轻卡单排豪华型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L基础车型翼展车标准型液压支撑式DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L基础车型翼展车标准型推拉式DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L基础车型翼展车豪华型液压支撑式DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L基础车型翼展车豪华型推拉式DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L小卡车型翼展车标准型液压支撑式DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L小卡车型翼展车标准型推拉式DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L小卡车型翼展车豪华型液压支撑式DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2020款 1.5L小卡车型翼展车豪华型推拉式DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2018款 1.2L单排MINI DK12,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2018款 1.2L单排后双轮DK12,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2018款 1.5L单排轻卡DK15,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2017款 1.5L经济型DK15,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2017款 1.5L标准型DK15,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2017款 1.5L豪华型后双轮DK15,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2016款 1.2L基本型DK12,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K21 2016款 1.2L标准型DK12,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L Mini双排标准型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L Mini双排豪华型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L Mini双排标准型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L Mini双排豪华型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L Mini双排标准型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L Mini双排豪华型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 后单轮双排标准型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 后单轮双排豪华型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 后单轮双排标准型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 后单轮双排豪华型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 后单轮双排标准型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 后单轮双排豪华型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 后双轮双排标准型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 后双轮双排豪华型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 后双轮双排标准型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 后双轮双排豪华型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 后双轮双排标准型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 后双轮双排豪华型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 轻卡双排标准型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 轻卡双排豪华型栏板DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 轻卡双排标准型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 轻卡双排豪华型仓栅DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 轻卡双排标准型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2020款 1.5L 轻卡双排豪华型厢货DAM15KR,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2018款 1.2L双排MINI DK12,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2018款 1.2L双排后双轮DK12,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2018款 1.5L双排轻卡DK15,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2017款 1.5L经济型DK15,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2017款 1.5L标准型DK15,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2017款 1.5L豪华型后双轮DK15,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2016款 1.2L基本型DK12,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达K22 2016款 1.2L标准型DK12,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.0L鸿运版 经济型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.0L鸿运版 标准型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.0L单排 标准型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.0L单排 豪华型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.0L双排 标准型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.2L鸿运版 标准型K12B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.4L单排 标准型K14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.0L双排 加长版 标准型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.0L双排 加高版 标准型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.4L单排 豪华型K14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.0L双排 豪华型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.0L双排 加长版 豪华型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.0L双排 加高版 豪华型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.2L鸿运版 豪华型K12B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.4L双排 标准型K14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.4L双排 加长版 标准型K14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.4L双排 加高版 标准型K14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.4L双排 豪华型K14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.4L双排 加长版 豪华型K14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2014款 1.4L双排 加高版 豪华型K14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2013款 1.4L单排 STDK14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2013款 1.4L单排 DLXK14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2013款 1.4L双排 STDK14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2013款 1.4L双排 STD加长型K14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2013款 1.4L双排 STD加长加高型K14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2013款 1.4L双排 DLXK14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2013款 1.4L双排 DLX加长型K14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2013款 1.4L双排 DLX加长加高型K14B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2011款 1.0L鸿运版 EC型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2011款 1.0L鸿运版 EC型DA465QE,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2011款 1.0L鸿运版 STD型DA465QE,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2011款 1.0L鸿运版 STD型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2011款 1.0L加长版 实用型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2011款 1.0L鸿运版 DLX型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2011款 1.0L加长版 舒适型DA465QA,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2011款 1.2L加长版 实用型K12B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福瑞达 2011款 1.2L加长版 舒适型K12B-A,价格区间,0-10万,IN_PRICE_RANGE
车型,福运 2012款 1.2L基本型,价格区间,0-10万,IN_PRICE_RANGE
车型,福运 2012款 1.2L标准型,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2020款 1.5L 标准型5座,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2020款 1.5L 舒适型5座,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2020款 1.5L 豪华型5座,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2020款 1.5L 标准型7座,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2020款 1.5L 舒适型7座,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2020款 1.5L 豪华型7座,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2020款 1.5L 标准型8座,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2020款 1.5L 舒适型8座,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2020款 1.5L 豪华型8座,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2019款 改款 1.4L 商务舱K14B-F,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2019款 改款 1.4L 精英舱K14B-F,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2019款 改款 1.4L 公务舱K14B-F,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2019款 改款 1.4L 头等舱K14B-F,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2019款 改款 1.5L 商务舱DAM15DL,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2019款 改款 1.5L 精英舱DAM15DL,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2019款 改款 1.5L 公务舱DAM15DL,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2019款 改款 1.5L 头等舱DAM15DL,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2019款 1.4L经济舱K14B-F,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2019款 1.4L商务舱（板簧）K14B-F,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2019款 1.4L商务舱（螺簧）K14B-F,价格区间,0-10万,IN_PRICE_RANGE
车型,北汽昌河M50S 2019款 1.4L公务舱K14B-F,价格区间,0-10万,IN_PRICE_RANGE
